1.05033344E8 	2013-10-16
1.07825063E8 	2013-10-17
1.10415609E8 	2013-10-18
1.1217779E8 	2013-10-21
1.14231968E8 	2013-10-22
1.10380907E8 	2013-10-24
1.12435176E8 	2013-10-25
1.14795979E8 	2013-10-28
1.16782703E8 	2013-10-29
1.14670364E8 	2013-10-30
1.17002056E8 	2013-10-31
1.18678652E8 	2013-11-01
1.20420117E8 	2013-11-04
1.18655857E8 	2013-11-05
1.20567481E8 	2013-11-06
1.17378585E8 	2013-11-07
1.19612858E8 	2013-11-08
1.17861371E8 	2013-11-11
1.20289967E8 	2013-11-12
1.22716247E8 	2013-11-13
1.25286056E8 	2013-11-14
1.27646449E8 	2013-11-15
1.29794623E8 	2013-11-18
1.2726212E8 	2013-11-19
1.24570326E8 	2013-11-20
1.26146973E8 	2013-11-21
1.27791772E8 	2013-11-22
1.30288106E8 	2013-11-25
1.34517683E8 	2013-11-26
1.36951229E8 	2013-11-27
1.38980278E8 	2013-11-29
1.32078945E8 	2013-12-02
1.24213902E8 	2013-12-03
1.20757951E8 	2013-12-04
1.23600691E8 	2013-12-05
1.26486826E8 	2013-12-06
1.24422419E8 	2013-12-09
1.22069265E8 	2013-12-10
1.18171767E8 	2013-12-11
1.15685046E8 	2013-12-12
1.13941602E8 	2013-12-13
1.16746904E8 	2013-12-16
1.22959179E8 	2013-12-17
1.2853938E8 	2013-12-18
1.32620404E8 	2013-12-19
1.38477257E8 	2013-12-20
1.41920813E8 	2013-12-23
1.43232489E8 	2013-12-24
1.45390674E8 	2013-12-26
1.47285776E8 	2013-12-27
1.4900003E8 	2013-12-30
1.50846559E8 	2013-12-31
2133336.0 	2014-01-03
-578719.0 	2014-01-06
1946810.0 	2014-01-07
-1175864.0 	2014-01-08
-3715816.0 	2014-01-09
-6970145.0 	2014-01-10
-9603573.0 	2014-01-13
-7123403.0 	2014-01-14
-4079905.0 	2014-01-15
-5872582.0 	2014-01-16
-8208137.0 	2014-01-17
-1.0913888E7 	2014-01-21
-1.3032854E7 	2014-01-22
-1.5753108E7 	2014-01-23
-1.9537108E7 	2014-01-24
-2.2850423E7 	2014-01-27
-2.0115887E7 	2014-01-28
-1.6530751E7 	2014-01-29
-2.0634545E7 	2014-01-30
-1.6919179E7 	2014-01-31
-2.1164883E7 	2014-02-03
-1.3741281E7 	2014-02-04
-8781151.0 	2014-02-05
-4952720.0 	2014-02-06
-1680900.0 	2014-02-07
-4998260.0 	2014-02-10
-2394023.0 	2014-02-11
-4494669.0 	2014-02-12
-7345276.0 	2014-02-13
-4313687.0 	2014-02-14
-7190257.0 	2014-02-18
-9909616.0 	2014-02-19
-7753787.0 	2014-02-20
-5179518.0 	2014-02-21
-2725232.0 	2014-02-24
140351.0 	2014-02-25
-2630752.0 	2014-02-26
493220.0 	2014-02-27
3672928.0 	2014-02-28
858149.0 	2014-03-03
7833758.0 	2014-03-04
1.1385201E7 	2014-03-05
1.3622017E7 	2014-03-06
1.6003408E7 	2014-03-07
1.4037157E7 	2014-03-10
1.2108223E7 	2014-03-11
1.4745208E7 	2014-03-12
1.2224391E7 	2014-03-13
9249281.0 	2014-03-14
1.1778717E7 	2014-03-17
1.3811553E7 	2014-03-18
1.1670526E7 	2014-03-19
1.4248001E7 	2014-03-20
2.0168376E7 	2014-03-21
1.736876E7 	2014-03-24
2.0266883E7 	2014-03-25
1.7947994E7 	2014-03-26
1.5538207E7 	2014-03-27
1.7444703E7 	2014-03-28
2.0156656E7 	2014-03-31
2.2527701E7 	2014-04-01
1.9246317E7 	2014-04-02
2.1923538E7 	2014-04-03
1.9188219E7 	2014-04-04
1.6380702E7 	2014-04-07
1.9274275E7 	2014-04-08
2.1946153E7 	2014-04-09
1.9088848E7 	2014-04-10
1.6720484E7 	2014-04-11
1.8778591E7 	2014-04-14
2.0897635E7 	2014-04-15
2.3032972E7 	2014-04-16
2.5678591E7 	2014-04-17
2.7459729E7 	2014-04-21
2.971222E7 	2014-04-22
2.6864629E7 	2014-04-23
2.401682E7 	2014-04-24
2.1923746E7 	2014-04-25
2.4168055E7 	2014-04-28
2.5988958E7 	2014-04-29
2.8895724E7 	2014-04-30
3.2893709E7 	2014-05-01
2.7135247E7 	2014-05-02
2.9846338E7 	2014-05-05
2.7546667E7 	2014-05-06
2.9785166E7 	2014-05-07
2.7845759E7 	2014-05-08
2.9938756E7 	2014-05-09
3.2910841E7 	2014-05-12
3.1215402E7 	2014-05-13
2.9101999E7 	2014-05-14
2.6713623E7 	2014-05-15
2.8615349E7 	2014-05-16
3.0144508E7 	2014-05-19
2.8299377E7 	2014-05-20
2.9940425E7 	2014-05-21
2.8390183E7 	2014-05-22
2.9599567E7 	2014-05-23
3.1111903E7 	2014-05-27
2.9545779E7 	2014-05-28
3.1169917E7 	2014-05-29
3.5078175E7 	2014-05-30
3.3395812E7 	2014-06-02
3.5457545E7 	2014-06-03
3.4121872E7 	2014-06-04
3.5664154E7 	2014-06-05
3.7433814E7 	2014-06-06
3.9234743E7 	2014-06-09
3.7534785E7 	2014-06-10
3.6044888E7 	2014-06-11
3.4205388E7 	2014-06-12
3.5581598E7 	2014-06-13
3.4307312E7 	2014-06-16
3.5516749E7 	2014-06-17
3.6857492E7 	2014-06-18
3.8417971E7 	2014-06-19
4.2622637E7 	2014-06-20
4.1232405E7 	2014-06-23
3.9827839E7 	2014-06-24
4.1149607E7 	2014-06-25
4.2640515E7 	2014-06-26
4.0658752E7 	2014-06-27
3.8780337E7 	2014-06-30
4.0547931E7 	2014-07-01
4.216924E7 	2014-07-02
4.3311481E7 	2014-07-03
4.2053558E7 	2014-07-07
4.0456732E7 	2014-07-08
4.1978503E7 	2014-07-09
3.9908442E7 	2014-07-10
4.1816366E7 	2014-07-11
4.3930958E7 	2014-07-14
4.588669E7 	2014-07-15
4.7858502E7 	2014-07-16
4.5079514E7 	2014-07-17
4.7212483E7 	2014-07-18
4.5691608E7 	2014-07-21
4.729977E7 	2014-07-22
4.5450111E7 	2014-07-23
4.8030257E7 	2014-07-24
4.642846E7 	2014-07-25
4.8430636E7 	2014-07-28
4.6141643E7 	2014-07-29
4.3683248E7 	2014-07-30
4.0110808E7 	2014-07-31
3.7605028E7 	2014-08-01
4.0099504E7 	2014-08-04
3.7930676E7 	2014-08-05
3.5251701E7 	2014-08-06
3.335915E7 	2014-08-07
3.6061701E7 	2014-08-08
3.4142619E7 	2014-08-11
3.6318674E7 	2014-08-12
3.9422925E7 	2014-08-13
4.1009796E7 	2014-08-14
3.9048829E7 	2014-08-15
4.0904303E7 	2014-08-18
4.2497304E7 	2014-08-19
4.4796109E7 	2014-08-20
4.3320357E7 	2014-08-21
4.1772814E7 	2014-08-22
4.2785928E7 	2014-08-25
4.0969903E7 	2014-08-26
3.9567665E7 	2014-08-27
4.0881727E7 	2014-08-28
4.2419573E7 	2014-08-29
4.3998382E7 	2014-09-02
4.2464766E7 	2014-09-03
4.0914836E7 	2014-09-04
4.2904365E7 	2014-09-05
4.5350509E7 	2014-09-08
4.3605158E7 	2014-09-09
4.5163944E7 	2014-09-10
4.3698584E7 	2014-09-11
4.156314E7 	2014-09-12
4.343112E7 	2014-09-15
4.5376196E7 	2014-09-16
4.8133217E7 	2014-09-17
5.0500299E7 	2014-09-18
4.2394089E7 	2014-09-19
4.016308E7 	2014-09-22
3.8111056E7 	2014-09-23
4.0719302E7 	2014-09-24
3.7955091E7 	2014-09-25
3.4397378E7 	2014-09-26
3.15491E7 	2014-09-29
2.8869894E7 	2014-09-30
2.5944033E7 	2014-10-01
2.2720099E7 	2014-10-02
2.6234196E7 	2014-10-03
2.8698895E7 	2014-10-06
2.5553879E7 	2014-10-07
2.969166E7 	2014-10-08
2.5922335E7 	2014-10-09
1.8551988E7 	2014-10-10
1.3968224E7 	2014-10-13
1.7612503E7 	2014-10-14
2.2407173E7 	2014-10-15
2.5904368E7 	2014-10-16
2.9653494E7 	2014-10-17
3.2436028E7 	2014-10-20
3.551719E7 	2014-10-21
3.1222764E7 	2014-10-22
3.8651156E7 	2014-10-23
4.3132037E7 	2014-10-24
4.597615E7 	2014-10-27
4.8344379E7 	2014-10-28
4.628373E7 	2014-10-29
4.8120238E7 	2014-10-30
5.1136557E7 	2014-10-31
4.876013E7 	2014-11-03
5.1888749E7 	2014-11-04
5.4659139E7 	2014-11-05
5.6726311E7 	2014-11-06
5.8609064E7 	2014-11-07
6.0072534E7 	2014-11-10
5.8260508E7 	2014-11-11
5.9761215E7 	2014-11-12
6.2136267E7 	2014-11-13
6.392255E7 	2014-11-14
6.2248247E7 	2014-11-17
6.4560453E7 	2014-11-18
6.2245791E7 	2014-11-19
6.3994774E7 	2014-11-20
6.6466777E7 	2014-11-21
6.4108569E7 	2014-11-24
6.0462226E7 	2014-11-25
6.228545E7 	2014-11-26
6.3850937E7 	2014-11-28
6.1348817E7 	2014-12-01
6.3853208E7 	2014-12-02
6.6893463E7 	2014-12-03
6.6893463E7 	2014-12-04
6.8616437E7 	2014-12-05
6.6711278E7 	2014-12-08
6.4659468E7 	2014-12-09
6.1407905E7 	2014-12-10
6.3845239E7 	2014-12-11
6.1022046E7 	2014-12-12
5.8411384E7 	2014-12-15
6.1794758E7 	2014-12-16
6.5743633E7 	2014-12-17
6.9103414E7 	2014-12-18
7.3994758E7 	2014-12-19
7.6085644E7 	2014-12-22
7.3895427E7 	2014-12-23
7.4877388E7 	2014-12-24
7.3270012E7 	2014-12-26
7.4488845E7 	2014-12-29
7.3308165E7 	2014-12-30
7.1676401E7 	2014-12-31
-2117562.0 	2015-01-02
-5810463.0 	2015-01-05
-9347607.0 	2015-01-06
-6266316.0 	2015-01-07
-3116724.0 	2015-01-08
-5495292.0 	2015-01-09
-7644522.0 	2015-01-12
-1.035122E7 	2015-01-13
-1.2334755E7 	2015-01-14
-1.4216161E7 	2015-01-15
-1.1866485E7 	2015-01-16
-1.3962686E7 	2015-01-20
-1.2365006E7 	2015-01-21
-1.0139187E7 	2015-01-22
-1.2388368E7 	2015-01-23
-8832075.0 	2015-01-26
-1.3022824E7 	2015-01-27
-9448230.0 	2015-01-28
-6773612.0 	2015-01-29
-1.0335504E7 	2015-01-30
-7955812.0 	2015-02-02
-5351039.0 	2015-02-03
-7714842.0 	2015-02-04
-5664303.0 	2015-02-05
-7491232.0 	2015-02-06
-9564213.0 	2015-02-09
-7679116.0 	2015-02-10
-9374180.0 	2015-02-11
-7758519.0 	2015-02-12
-5657650.0 	2015-02-17
-4105648.0 	2015-02-18
-5754462.0 	2015-02-19
-3337831.0 	2015-02-20
-1501854.0 	2015-02-23
268428.0 	2015-02-24
-1750721.0 	2015-02-25
38649.0 	2015-02-26
-1907367.0 	2015-02-27
315737.0 	2015-03-02
-1916688.0 	2015-03-03
-3492374.0 	2015-03-04
-1945222.0 	2015-03-05
-4059660.0 	2015-03-06
-2451600.0 	2015-03-09
-5016193.0 	2015-03-10
-6910497.0 	2015-03-11
-5195486.0 	2015-03-12
-7480226.0 	2015-03-13
-5369053.0 	2015-03-16
-7926951.0 	2015-03-17
-4864513.0 	2015-03-18
-6817969.0 	2015-03-19
-2446191.0 	2015-03-20
-4603509.0 	2015-03-23
-2512542.0 	2015-03-24
-5053394.0 	2015-03-25
-7104129.0 	2015-03-26
-5381468.0 	2015-03-27
-3697459.0 	2015-03-30
-5778718.0 	2015-03-31
-7926775.0 	2015-04-01
-6074158.0 	2015-04-02
-3513824.0 	2015-04-06
-1034314.0 	2015-04-07
720120.0 	2015-04-08
2400744.0 	2015-04-09
3902685.0 	2015-04-10
2042269.0 	2015-04-13
3957457.0 	2015-04-14
5953328.0 	2015-04-15
4290497.0 	2015-04-16
1226988.0 	2015-04-17
3621225.0 	2015-04-20
1650691.0 	2015-04-21
3879519.0 	2015-04-22
-1824998.0 	2015-04-23
-4868482.0 	2015-04-24
-8317242.0 	2015-04-27
-4929322.0 	2015-04-28
-8007950.0 	2015-04-29
-1.151811E7 	2015-04-30
-9357961.0 	2015-05-01
-7117647.0 	2015-05-04
-9065391.0 	2015-05-05
-1.1268513E7 	2015-05-06
-9155590.0 	2015-05-07
-7130053.0 	2015-05-08
-8838764.0 	2015-05-11
-6973955.0 	2015-05-12
-4386096.0 	2015-05-13
-1923547.0 	2015-05-14
227.0 	2015-05-15
-1748157.0 	2015-05-18
327937.0 	2015-05-19
-1650631.0 	2015-05-20
751278.0 	2015-05-21
-1071525.0 	2015-05-22
-3542634.0 	2015-05-26
-916704.0 	2015-05-27
-2494783.0 	2015-05-28
-5375302.0 	2015-05-29
-7281861.0 	2015-06-01
-4800669.0 	2015-06-02
-2726174.0 	2015-06-03
-4963802.0 	2015-06-04
-7278573.0 	2015-06-05
-8887187.0 	2015-06-08
-7076435.0 	2015-06-09
-5317510.0 	2015-06-10
-3463282.0 	2015-06-11
-5373795.0 	2015-06-12
-7726864.0 	2015-06-15
-5997176.0 	2015-06-16
-4157789.0 	2015-06-17
-1628896.0 	2015-06-18
-4916075.0 	2015-06-19
-3468663.0 	2015-06-22
-1182263.0 	2015-06-23
-4045133.0 	2015-06-24
-6609181.0 	2015-06-25
-3983692.0 	2015-06-26
-6458668.0 	2015-06-29
-3897510.0 	2015-06-30
-2170717.0 	2015-07-01
-4193116.0 	2015-07-02
-6365270.0 	2015-07-06
-3499274.0 	2015-07-07
-6112590.0 	2015-07-08
-4043368.0 	2015-07-09
-1982047.0 	2015-07-10
125161.0 	2015-07-13
1937435.0 	2015-07-14
151228.0 	2015-07-15
2175097.0 	2015-07-16
-253914.0 	2015-07-17
2095216.0 	2015-07-20
-648715.0 	2015-07-21
-3716449.0 	2015-07-22
-8892822.0 	2015-07-23
-1.232647E7 	2015-07-24
-1.5444028E7 	2015-07-27
-1.2166289E7 	2015-07-28
-9989400.0 	2015-07-29
-7869389.0 	2015-07-30
-9489011.0 	2015-07-31
-1.1844669E7 	2015-08-03
-1.0032736E7 	2015-08-04
-8267096.0 	2015-08-05
-1.0031914E7 	2015-08-06
-1.1701625E7 	2015-08-07
-1.0129841E7 	2015-08-10
-1.1940626E7 	2015-08-11
-9886307.0 	2015-08-12
-1.1679445E7 	2015-08-13
-1.0277585E7 	2015-08-14
-8628641.0 	2015-08-17
-1.0335028E7 	2015-08-18
-1.2860769E7 	2015-08-19
-1.6139541E7 	2015-08-20
-2.1577359E7 	2015-08-21
-2.8847354E7 	2015-08-24
-3.4271217E7 	2015-08-25
-2.9714648E7 	2015-08-26
-2.5626634E7 	2015-08-27
-2.2962401E7 	2015-08-28
-2.5469349E7 	2015-08-31
-2.9129453E7 	2015-09-01
-2.5834217E7 	2015-09-02
-2.324509E7 	2015-09-03
-2.6434802E7 	2015-09-04
-2.4012396E7 	2015-09-08
-2.6643113E7 	2015-09-09
-2.8669788E7 	2015-09-10
-2.6164604E7 	2015-09-11
-2.8441668E7 	2015-09-14
-2.5752929E7 	2015-09-15
-2.3692476E7 	2015-09-16
-2.6517067E7 	2015-09-17
-3.3030327E7 	2015-09-18
-3.053771E7 	2015-09-21
-3.3310726E7 	2015-09-22
-3.5995227E7 	2015-09-23
-3.8669075E7 	2015-09-24
-3.4908766E7 	2015-09-25
-3.8342778E7 	2015-09-28
-3.3408189E7 	2015-09-29
-2.979827E7 	2015-09-30
-3.2284522E7 	2015-10-01
-2.9234305E7 	2015-10-02
-2.625137E7 	2015-10-05
-2.8489494E7 	2015-10-06
-2.6535453E7 	2015-10-07
-2.4531462E7 	2015-10-08
-2.224292E7 	2015-10-09
-2.0816835E7 	2015-10-12
-2.284128E7 	2015-10-13
-2.5099523E7 	2015-10-14
-2.2511025E7 	2015-10-15
-2.500151E7 	2015-10-16
-2.7005664E7 	2015-10-19
-2.459649E7 	2015-10-20
-2.1586613E7 	2015-10-21
-1.6487579E7 	2015-10-22
-1.9443125E7 	2015-10-23
-1.7307035E7 	2015-10-26
-1.5338619E7 	2015-10-27
-1.2618089E7 	2015-10-28
-1.4066312E7 	2015-10-29
-1.6731562E7 	2015-10-30
-1.4036351E7 	2015-11-02
-1.7002801E7 	2015-11-03
-1.4748777E7 	2015-11-04
-1.2725398E7 	2015-11-05
-1.086546E7 	2015-11-06
-1.3284937E7 	2015-11-09
-1.1323083E7 	2015-11-10
-8798742.0 	2015-11-11
-1.1094925E7 	2015-11-12
-1.3524719E7 	2015-11-13
-1.1132869E7 	2015-11-16
-1.3523648E7 	2015-11-17
-1.1312299E7 	2015-11-18
-9796021.0 	2015-11-19
-7904908.0 	2015-11-20
-9335318.0 	2015-11-23
-1.1435943E7 	2015-11-24
-1.2620105E7 	2015-11-25
-1.1744025E7 	2015-11-27
-1.4402066E7 	2015-11-30
-1.2143273E7 	2015-12-01
-1.4175604E7 	2015-12-02
-1.6785107E7 	2015-12-03
-1.4609327E7 	2015-12-04
-1.6752111E7 	2015-12-07
-1.9102534E7 	2015-12-08
-2.1763372E7 	2015-12-09
-1.9212128E7 	2015-12-10
-2.173532E7 	2015-12-11
-1.8286634E7 	2015-12-14
-2.6932539E7 	2015-12-15
-2.2158405E7 	2015-12-16
-2.5212307E7 	2015-12-17
-3.0948739E7 	2015-12-18
-2.8664328E7 	2015-12-21
-2.6135667E7 	2015-12-22
-2.3920321E7 	2015-12-23
-2.3071918E7 	2015-12-24
-2.1796734E7 	2015-12-28
-1.9972039E7 	2015-12-29
-2.1525114E7 	2015-12-30
-2.3132216E7 	2015-12-31
2688082.0 	2016-01-05
-309044.0 	2016-01-06
-3862563.0 	2016-01-07
-6526542.0 	2016-01-08
-9302069.0 	2016-01-11
-6938457.0 	2016-01-12
-9517741.0 	2016-01-13
-5797517.0 	2016-01-14
-1.0429855E7 	2016-01-15
-1.3818751E7 	2016-01-19
-1.794869E7 	2016-01-20
-1.4593521E7 	2016-01-21
-1.1614447E7 	2016-01-22
-1.4408825E7 	2016-01-25
-9283048.0 	2016-01-26
-5698866.0 	2016-01-27
-2631001.0 	2016-01-28
1341364.0 	2016-01-29
-1358463.0 	2016-02-01
-4934304.0 	2016-02-02
768934.0 	2016-02-03
4214151.0 	2016-02-04
7568897.0 	2016-02-05
1.0070274E7 	2016-02-08
1.3021888E7 	2016-02-09
1.0109903E7 	2016-02-10
6962149.0 	2016-02-11
9243625.0 	2016-02-12
1.1361251E7 	2016-02-16
1.3515252E7 	2016-02-17
1.5523749E7 	2016-02-18
1.3402449E7 	2016-02-19
1.5563272E7 	2016-02-22
1.365341E7 	2016-02-23
1.5590846E7 	2016-02-24
1.7308958E7 	2016-02-25
1.5465307E7 	2016-02-26
1.3484343E7 	2016-02-29
1.5688468E7 	2016-03-01
